timestamp,epoch,in_sample,accuracy,loss
2020-12-22 17:27:24.744545,1,in_sample,0.7,0.2145
2020-12-22 17:27:24.877545,1,in_sample,0.7,0.2181
2020-12-22 17:27:25.016545,1,in_sample,0.73,0.2069
2020-12-22 17:27:25.152544,1,in_sample,0.68,0.1937
2020-12-22 17:27:25.290544,1,in_sample,0.63,0.2202
2020-12-22 17:27:25.432544,1,in_sample,0.61,0.2253
2020-12-22 17:27:25.549544,1,in_sample,0.73,0.2011
2020-12-22 17:27:25.677054,1,in_sample,0.68,0.2071
2020-12-22 17:27:25.810054,1,in_sample,0.62,0.2101
2020-12-22 17:27:25.948055,1,in_sample,0.61,0.2165
2020-12-22 17:27:26.079054,1,in_sample,0.6,0.2361
2020-12-22 17:27:26.199054,1,in_sample,0.62,0.2249
2020-12-22 17:27:26.337054,1,in_sample,0.72,0.201
2020-12-22 17:27:26.471056,1,in_sample,0.72,0.2076
2020-12-22 17:27:26.590054,1,in_sample,0.72,0.1997
2020-12-22 17:27:26.723055,1,in_sample,0.68,0.2135
2020-12-22 17:27:26.848054,1,in_sample,0.61,0.2227
2020-12-22 17:27:26.962057,1,in_sample,0.66,0.2207
2020-12-22 17:27:27.082573,1,in_sample,0.63,0.2388
2020-12-22 17:27:27.219573,1,in_sample,0.7,0.1967
2020-12-22 17:27:27.350573,1,in_sample,0.7,0.1967
2020-12-22 17:27:27.481573,1,in_sample,0.63,0.2199
2020-12-22 17:27:27.604572,1,in_sample,0.59,0.2477
2020-12-22 17:27:27.742572,1,in_sample,0.77,0.1818
2020-12-22 17:27:27.880573,1,in_sample,0.59,0.2175
2020-12-22 17:27:28.016572,1,in_sample,0.69,0.1837
2020-12-22 17:27:28.153572,1,in_sample,0.7,0.2073
2020-12-22 17:27:28.286572,1,in_sample,0.71,0.2057
2020-12-22 17:27:28.426599,1,in_sample,0.66,0.2135
2020-12-22 17:27:28.556599,1,in_sample,0.7,0.2035
2020-12-22 17:27:28.691601,1,in_sample,0.65,0.2285
2020-12-22 17:27:28.826598,1,in_sample,0.78,0.1768
2020-12-22 17:27:28.964599,1,in_sample,0.72,0.1967
2020-12-22 17:27:29.077599,1,in_sample,0.67,0.209
2020-12-22 17:27:29.205600,1,in_sample,0.67,0.1959
2020-12-22 17:27:29.329600,1,in_sample,0.65,0.2279
2020-12-22 17:27:29.458601,1,in_sample,0.64,0.2283
2020-12-22 17:27:29.592623,1,in_sample,0.66,0.2221
2020-12-22 17:27:29.721621,1,in_sample,0.62,0.2233
2020-12-22 17:27:29.849133,1,in_sample,0.7,0.1964
2020-12-22 17:27:29.987134,1,in_sample,0.68,0.2093
2020-12-22 17:27:30.124133,1,in_sample,0.6,0.2473
2020-12-22 17:27:30.243643,1,in_sample,0.61,0.2421
2020-12-22 17:27:30.381646,1,in_sample,0.64,0.2204
2020-12-22 17:27:30.503643,1,in_sample,0.77,0.1728
2020-12-22 17:27:30.637643,1,in_sample,0.73,0.2043
2020-12-22 17:27:30.782645,1,in_sample,0.65,0.2423
2020-12-22 17:27:30.912644,1,in_sample,0.58,0.251
2020-12-22 17:27:31.033644,1,in_sample,0.59,0.2477
2020-12-22 17:27:31.154191,1,in_sample,0.71,0.195
2020-12-22 17:27:31.290192,1,in_sample,0.66,0.2181
2020-12-22 17:27:31.420223,1,in_sample,0.65,0.2228
2020-12-22 17:27:31.542191,1,in_sample,0.67,0.2055
2020-12-22 17:27:31.676191,1,in_sample,0.63,0.21
2020-12-22 17:27:31.798193,1,in_sample,0.65,0.2198
2020-12-22 17:27:31.933190,1,in_sample,0.63,0.2295
2020-12-22 17:27:32.067192,1,in_sample,0.77,0.1871
2020-12-22 17:27:32.207190,1,in_sample,0.65,0.2098
2020-12-22 17:27:32.346190,1,in_sample,0.53,0.2551
2020-12-22 17:27:32.475217,1,in_sample,0.53,0.2605
2020-12-22 17:27:32.589216,1,in_sample,0.65,0.2126
2020-12-22 17:27:32.717217,1,in_sample,0.71,0.1958
2020-12-22 17:27:32.848216,1,in_sample,0.68,0.2079
2020-12-22 17:27:32.982217,1,in_sample,0.68,0.2035
2020-12-22 17:27:33.119217,1,in_sample,0.67,0.2044
2020-12-22 17:27:33.235216,1,in_sample,0.7,0.1963
2020-12-22 17:27:33.356216,1,in_sample,0.71,0.1982
2020-12-22 17:27:33.489216,1,in_sample,0.53,0.2474
2020-12-22 17:27:33.618216,1,in_sample,0.72,0.187
2020-12-22 17:27:33.752216,1,in_sample,0.71,0.1941
2020-12-22 17:27:33.874747,1,in_sample,0.81,0.1758
2020-12-22 17:27:34.016748,1,in_sample,0.71,0.1919
2020-12-22 17:27:34.137748,1,in_sample,0.76,0.1829
2020-12-22 17:27:34.270748,1,in_sample,0.75,0.1868
2020-12-22 17:27:34.404750,1,in_sample,0.62,0.2377
2020-12-22 17:27:34.457749,1,in_sample,0.7,0.1774
2020-12-22 17:27:37.583362,2,in_sample,0.68,0.206
2020-12-22 17:27:37.705362,2,in_sample,0.6,0.2533
2020-12-22 17:27:37.833362,2,in_sample,0.62,0.2249
2020-12-22 17:27:37.970363,2,in_sample,0.55,0.2506
2020-12-22 17:27:38.094361,2,in_sample,0.73,0.1713
2020-12-22 17:27:38.225362,2,in_sample,0.62,0.2222
2020-12-22 17:27:38.341364,2,in_sample,0.67,0.2053
2020-12-22 17:27:38.463362,2,in_sample,0.73,0.2
2020-12-22 17:27:38.602363,2,in_sample,0.78,0.186
2020-12-22 17:27:38.726362,2,in_sample,0.61,0.2195
2020-12-22 17:27:38.857362,2,in_sample,0.71,0.1966
2020-12-22 17:27:38.996362,2,in_sample,0.67,0.2229
2020-12-22 17:27:39.135362,2,in_sample,0.69,0.2139
2020-12-22 17:27:39.271362,2,in_sample,0.63,0.218
2020-12-22 17:27:39.405876,2,in_sample,0.69,0.2079
2020-12-22 17:27:39.527876,2,in_sample,0.64,0.2151
2020-12-22 17:27:39.660874,2,in_sample,0.65,0.2221
2020-12-22 17:27:39.784876,2,in_sample,0.76,0.1894
2020-12-22 17:27:39.899873,2,in_sample,0.62,0.2439
2020-12-22 17:27:40.032876,2,in_sample,0.72,0.1928
2020-12-22 17:27:40.167874,2,in_sample,0.64,0.2108
2020-12-22 17:27:40.309898,2,in_sample,0.61,0.2469
2020-12-22 17:27:40.444897,2,in_sample,0.66,0.2163
2020-12-22 17:27:40.563897,2,in_sample,0.61,0.2277
2020-12-22 17:27:40.691589,2,in_sample,0.52,0.2572
2020-12-22 17:27:40.829587,2,in_sample,0.7,0.2021
2020-12-22 17:27:40.966588,2,in_sample,0.66,0.2134
2020-12-22 17:27:41.104587,2,in_sample,0.64,0.2153
2020-12-22 17:27:41.229587,2,in_sample,0.7,0.1949
2020-12-22 17:27:41.361587,2,in_sample,0.66,0.2111
2020-12-22 17:27:41.487587,2,in_sample,0.6,0.2313
2020-12-22 17:27:41.606589,2,in_sample,0.74,0.1896
2020-12-22 17:27:41.740587,2,in_sample,0.66,0.2024
2020-12-22 17:27:41.880588,2,in_sample,0.74,0.1851
2020-12-22 17:27:42.017588,2,in_sample,0.72,0.1941
2020-12-22 17:27:42.152126,2,in_sample,0.67,0.2104
2020-12-22 17:27:42.280095,2,in_sample,0.7,0.2001
2020-12-22 17:27:42.417097,2,in_sample,0.77,0.1792
2020-12-22 17:27:42.540093,2,in_sample,0.65,0.2395
2020-12-22 17:27:42.659096,2,in_sample,0.64,0.2101
2020-12-22 17:27:42.794095,2,in_sample,0.69,0.1993
2020-12-22 17:27:42.937096,2,in_sample,0.63,0.2405
2020-12-22 17:27:43.072094,2,in_sample,0.74,0.1888
2020-12-22 17:27:43.211093,2,in_sample,0.72,0.1882
2020-12-22 17:27:43.334095,2,in_sample,0.72,0.1851
2020-12-22 17:27:43.451094,2,in_sample,0.66,0.2101
2020-12-22 17:27:43.575094,2,in_sample,0.64,0.212
2020-12-22 17:27:43.706094,2,in_sample,0.7,0.1977
2020-12-22 17:27:43.822096,2,in_sample,0.63,0.2086
2020-12-22 17:27:43.947094,2,in_sample,0.66,0.2294
2020-12-22 17:27:44.078136,2,in_sample,0.63,0.2259
2020-12-22 17:27:44.208134,2,in_sample,0.65,0.2099
2020-12-22 17:27:44.344134,2,in_sample,0.73,0.1901
2020-12-22 17:27:44.466134,2,in_sample,0.72,0.2052
2020-12-22 17:27:44.582137,2,in_sample,0.63,0.2231
2020-12-22 17:27:44.702134,2,in_sample,0.72,0.191
2020-12-22 17:27:44.836230,2,in_sample,0.71,0.2036
2020-12-22 17:27:44.967203,2,in_sample,0.7,0.2121
2020-12-22 17:27:45.092718,2,in_sample,0.66,0.2039
2020-12-22 17:27:45.235232,2,in_sample,0.7,0.1999
2020-12-22 17:27:45.381246,2,in_sample,0.73,0.1946
2020-12-22 17:27:45.512231,2,in_sample,0.74,0.1919
2020-12-22 17:27:45.649232,2,in_sample,0.68,0.2224
2020-12-22 17:27:45.774231,2,in_sample,0.7,0.193
2020-12-22 17:27:45.896232,2,in_sample,0.67,0.2051
2020-12-22 17:27:46.037232,2,in_sample,0.68,0.1935
2020-12-22 17:27:46.171231,2,in_sample,0.68,0.189
2020-12-22 17:27:46.304231,2,in_sample,0.71,0.1964
2020-12-22 17:27:46.442231,2,in_sample,0.67,0.1962
2020-12-22 17:27:46.559232,2,in_sample,0.71,0.2034
2020-12-22 17:27:46.685759,2,in_sample,0.68,0.2029
2020-12-22 17:27:46.812762,2,in_sample,0.68,0.2038
2020-12-22 17:27:46.926760,2,in_sample,0.65,0.2141
2020-12-22 17:27:47.051759,2,in_sample,0.62,0.2339
2020-12-22 17:27:47.179760,2,in_sample,0.68,0.1927
2020-12-22 17:27:47.297760,2,in_sample,0.76,0.183
2020-12-22 17:27:47.424760,2,in_sample,0.66,0.2127
2020-12-22 17:27:47.546760,2,in_sample,0.63,0.2381
2020-12-22 17:27:47.676760,2,in_sample,0.66,0.2102
2020-12-22 17:27:47.790761,2,in_sample,0.66,0.214
2020-12-22 17:27:47.929759,2,in_sample,0.64,0.2147
2020-12-22 17:27:48.056760,2,in_sample,0.71,0.1996
2020-12-22 17:27:48.179761,2,in_sample,0.72,0.1819
2020-12-22 17:27:48.320762,2,in_sample,0.56,0.2592
2020-12-22 17:27:48.466762,2,in_sample,0.67,0.2164
2020-12-22 17:27:48.607760,2,in_sample,0.68,0.205
2020-12-22 17:27:48.721762,2,in_sample,0.69,0.1997
2020-12-22 17:27:48.858776,2,in_sample,0.6,0.2251
2020-12-22 17:27:48.993778,2,in_sample,0.62,0.2142
2020-12-22 17:27:49.131777,2,in_sample,0.69,0.194
2020-12-22 17:27:49.261779,2,in_sample,0.75,0.1812
2020-12-22 17:27:49.401811,2,in_sample,0.69,0.2056
2020-12-22 17:27:49.545811,2,in_sample,0.71,0.1882
2020-12-22 17:27:49.684813,2,in_sample,0.71,0.2096
2020-12-22 17:27:49.816813,2,in_sample,0.66,0.2063
2020-12-22 17:27:49.961812,2,in_sample,0.74,0.1997
2020-12-22 17:27:50.079813,2,in_sample,0.65,0.2066
2020-12-22 17:27:50.221350,2,in_sample,0.71,0.2023
2020-12-22 17:27:50.362350,2,in_sample,0.72,0.199
2020-12-22 17:27:50.498353,2,in_sample,0.64,0.2195
2020-12-22 17:27:50.634350,2,in_sample,0.72,0.1821
2020-12-22 17:27:50.764351,2,in_sample,0.66,0.216
2020-12-22 17:27:50.886352,2,in_sample,0.76,0.1775
2020-12-22 17:27:51.029377,2,in_sample,0.64,0.2335
2020-12-22 17:27:51.163350,2,in_sample,0.63,0.2434
2020-12-22 17:27:51.284351,2,in_sample,0.7,0.1859
2020-12-22 17:27:51.418352,2,in_sample,0.64,0.2125
2020-12-22 17:27:51.546350,2,in_sample,0.66,0.2069
2020-12-22 17:27:51.690350,2,in_sample,0.7,0.2046
2020-12-22 17:27:51.813351,2,in_sample,0.69,0.1843
2020-12-22 17:27:51.946350,2,in_sample,0.74,0.1873
2020-12-22 17:27:52.073350,2,in_sample,0.61,0.2318
2020-12-22 17:27:52.202352,2,in_sample,0.64,0.2142
2020-12-22 17:27:52.335888,2,in_sample,0.7,0.1949
2020-12-22 17:27:52.470889,2,in_sample,0.77,0.1732
2020-12-22 17:27:52.597887,2,in_sample,0.65,0.201
2020-12-22 17:27:52.735921,2,in_sample,0.71,0.1954
2020-12-22 17:27:52.876887,2,in_sample,0.67,0.2184
2020-12-22 17:27:53.009887,2,in_sample,0.67,0.2169
2020-12-22 17:27:53.140887,2,in_sample,0.68,0.2053
2020-12-22 17:27:53.272887,2,in_sample,0.67,0.1968
2020-12-22 17:27:53.405890,2,in_sample,0.7,0.2033
2020-12-22 17:27:53.538889,2,in_sample,0.62,0.2221
2020-12-22 17:27:53.679887,2,in_sample,0.72,0.1757
2020-12-22 17:27:53.828888,2,in_sample,0.68,0.1974
2020-12-22 17:27:53.964888,2,in_sample,0.56,0.2429
2020-12-22 17:27:54.094888,2,in_sample,0.69,0.1994
2020-12-22 17:27:54.229889,2,in_sample,0.69,0.1913
2020-12-22 17:27:54.364887,2,in_sample,0.74,0.1894
2020-12-22 17:27:54.492888,2,in_sample,0.64,0.2137
2020-12-22 17:27:54.633915,2,in_sample,0.59,0.2353
2020-12-22 17:27:54.779913,2,in_sample,0.72,0.1874
2020-12-22 17:27:54.923915,2,in_sample,0.57,0.2422
2020-12-22 17:27:55.064939,2,in_sample,0.66,0.1964
2020-12-22 17:27:55.198939,2,in_sample,0.67,0.1995
2020-12-22 17:27:55.337478,2,in_sample,0.64,0.2368
2020-12-22 17:27:55.463476,2,in_sample,0.66,0.223
2020-12-22 17:27:55.598477,2,in_sample,0.6,0.2358
2020-12-22 17:27:55.725476,2,in_sample,0.72,0.1983
2020-12-22 17:27:55.865478,2,in_sample,0.74,0.1979
2020-12-22 17:27:56.003992,2,in_sample,0.71,0.204
2020-12-22 17:27:56.143991,2,in_sample,0.65,0.209
2020-12-22 17:27:56.284992,2,in_sample,0.71,0.2072
2020-12-22 17:27:56.413994,2,in_sample,0.78,0.1811
2020-12-22 17:27:56.547991,2,in_sample,0.75,0.1881
2020-12-22 17:27:56.676991,2,in_sample,0.62,0.2169
2020-12-22 17:27:56.812992,2,in_sample,0.74,0.1976
2020-12-22 17:27:56.949994,2,in_sample,0.65,0.2091
2020-12-22 17:27:57.087992,2,in_sample,0.64,0.2224
2020-12-22 17:27:57.233991,2,in_sample,0.68,0.2193
2020-12-22 17:27:57.361992,2,in_sample,0.63,0.2189
2020-12-22 17:27:57.512992,2,in_sample,0.75,0.2043
2020-12-22 17:27:57.640991,2,in_sample,0.73,0.1734
2020-12-22 17:27:57.772991,2,in_sample,0.64,0.2099
2020-12-22 17:27:57.896992,2,in_sample,0.61,0.2147
2020-12-22 17:27:58.033162,2,in_sample,0.73,0.1997
2020-12-22 17:27:58.169182,2,in_sample,0.67,0.1978
2020-12-22 17:27:58.289185,2,in_sample,0.77,0.1918
2020-12-22 17:27:58.430182,2,in_sample,0.67,0.198
2020-12-22 17:27:58.560182,2,in_sample,0.67,0.2248
2020-12-22 17:27:58.700740,2,in_sample,0.63,0.2292
2020-12-22 17:27:58.828739,2,in_sample,0.67,0.1971
2020-12-22 17:27:58.958739,2,in_sample,0.7,0.2055
2020-12-22 17:27:59.083741,2,in_sample,0.73,0.1914
2020-12-22 17:27:59.211742,2,in_sample,0.69,0.2012
2020-12-22 17:27:59.338742,2,in_sample,0.7,0.2043
2020-12-22 17:27:59.464739,2,in_sample,0.66,0.2172
2020-12-22 17:27:59.597739,2,in_sample,0.6,0.263
2020-12-22 17:27:59.731739,2,in_sample,0.74,0.1904
2020-12-22 17:27:59.857785,2,in_sample,0.71,0.1838
2020-12-22 17:27:59.982815,2,in_sample,0.68,0.2091
2020-12-22 17:28:00.127813,2,in_sample,0.61,0.2284
2020-12-22 17:28:00.273783,2,in_sample,0.75,0.1735
2020-12-22 17:28:00.407313,2,in_sample,0.63,0.2211
2020-12-22 17:28:00.547826,2,in_sample,0.71,0.1756
2020-12-22 17:28:00.675825,2,in_sample,0.69,0.2031
2020-12-22 17:28:00.801825,2,in_sample,0.73,0.1907
2020-12-22 17:28:00.936828,2,in_sample,0.67,0.2087
2020-12-22 17:28:01.076825,2,in_sample,0.73,0.1912
2020-12-22 17:28:01.211841,2,in_sample,0.68,0.2059
2020-12-22 17:28:01.354840,2,in_sample,0.76,0.1683
2020-12-22 17:28:01.470842,2,in_sample,0.67,0.1905
2020-12-22 17:28:01.608840,2,in_sample,0.71,0.193
2020-12-22 17:28:01.723840,2,in_sample,0.72,0.1817
2020-12-22 17:28:01.861839,2,in_sample,0.69,0.2062
2020-12-22 17:28:01.983841,2,in_sample,0.69,0.206
2020-12-22 17:28:02.097840,2,in_sample,0.71,0.1942
2020-12-22 17:28:02.233840,2,in_sample,0.64,0.2172
2020-12-22 17:28:02.382841,2,in_sample,0.71,0.1887
2020-12-22 17:28:02.529350,2,in_sample,0.67,0.1986
2020-12-22 17:28:02.669351,2,in_sample,0.63,0.2295
2020-12-22 17:28:02.792377,2,in_sample,0.66,0.2331
2020-12-22 17:28:02.933349,2,in_sample,0.67,0.2061
2020-12-22 17:28:03.057354,2,in_sample,0.79,0.1545
2020-12-22 17:28:03.207350,2,in_sample,0.76,0.1846
2020-12-22 17:28:03.338351,2,in_sample,0.65,0.2242
2020-12-22 17:28:03.471349,2,in_sample,0.61,0.2374
2020-12-22 17:28:03.607350,2,in_sample,0.62,0.2398
2020-12-22 17:28:03.720352,2,in_sample,0.7,0.1884
2020-12-22 17:28:03.847353,2,in_sample,0.65,0.2225
2020-12-22 17:28:03.981352,2,in_sample,0.7,0.2154
2020-12-22 17:28:04.111351,2,in_sample,0.7,0.187
2020-12-22 17:28:04.246351,2,in_sample,0.66,0.2052
2020-12-22 17:28:04.373350,2,in_sample,0.7,0.2112
2020-12-22 17:28:04.503349,2,in_sample,0.61,0.2189
2020-12-22 17:28:04.624352,2,in_sample,0.78,0.1652
2020-12-22 17:28:04.740352,2,in_sample,0.69,0.1882
2020-12-22 17:28:04.861349,2,in_sample,0.6,0.2328
2020-12-22 17:28:05.001350,2,in_sample,0.63,0.2342
2020-12-22 17:28:05.139349,2,in_sample,0.69,0.1916
2020-12-22 17:28:05.277350,2,in_sample,0.75,0.1826
2020-12-22 17:28:05.437350,2,in_sample,0.69,0.2021
2020-12-22 17:28:05.575352,2,in_sample,0.75,0.1943
2020-12-22 17:28:05.691350,2,in_sample,0.73,0.1903
2020-12-22 17:28:05.816350,2,in_sample,0.67,0.1961
2020-12-22 17:28:05.959349,2,in_sample,0.74,0.1862
2020-12-22 17:28:06.084350,2,in_sample,0.6,0.2377
2020-12-22 17:28:06.222349,2,in_sample,0.77,0.165
2020-12-22 17:28:06.367857,2,in_sample,0.7,0.1789
2020-12-22 17:28:06.509860,2,in_sample,0.79,0.167
2020-12-22 17:28:06.643891,2,in_sample,0.72,0.1833
2020-12-22 17:28:06.777918,2,in_sample,0.74,0.1772
2020-12-22 17:28:06.918892,2,in_sample,0.74,0.169
2020-12-22 17:28:07.055890,2,in_sample,0.68,0.2041
2020-12-22 17:28:07.107916,2,in_sample,0.73,0.1598
2020-12-22 17:28:10.277001,3,in_sample,0.71,0.1898
2020-12-22 17:28:10.414003,3,in_sample,0.6,0.2548
2020-12-22 17:28:10.534031,3,in_sample,0.63,0.2172
2020-12-22 17:28:10.673544,3,in_sample,0.62,0.2404
2020-12-22 17:28:10.810545,3,in_sample,0.79,0.1507
2020-12-22 17:28:10.947544,3,in_sample,0.67,0.2068
2020-12-22 17:28:11.082544,3,in_sample,0.69,0.1927
2020-12-22 17:28:11.233545,3,in_sample,0.74,0.1877
2020-12-22 17:28:11.402546,3,in_sample,0.71,0.1826
2020-12-22 17:28:11.538544,3,in_sample,0.68,0.1945
2020-12-22 17:28:11.680636,3,in_sample,0.73,0.1906
2020-12-22 17:28:11.798607,3,in_sample,0.73,0.2021
2020-12-22 17:28:11.929607,3,in_sample,0.75,0.1876
2020-12-22 17:28:12.071622,3,in_sample,0.67,0.1918
2020-12-22 17:28:12.204625,3,in_sample,0.73,0.192
2020-12-22 17:28:12.339654,3,in_sample,0.69,0.2087
2020-12-22 17:28:12.470643,3,in_sample,0.7,0.1952
2020-12-22 17:28:12.601644,3,in_sample,0.81,0.1658
2020-12-22 17:28:12.731852,3,in_sample,0.65,0.2156
2020-12-22 17:28:12.850852,3,in_sample,0.77,0.1748
2020-12-22 17:28:12.992365,3,in_sample,0.65,0.2117
2020-12-22 17:28:13.127364,3,in_sample,0.64,0.2327
2020-12-22 17:28:13.257364,3,in_sample,0.68,0.2035
2020-12-22 17:28:13.377380,3,in_sample,0.65,0.2145
2020-12-22 17:28:13.507380,3,in_sample,0.58,0.2677
2020-12-22 17:28:13.633381,3,in_sample,0.73,0.1887
2020-12-22 17:28:13.767380,3,in_sample,0.7,0.1851
2020-12-22 17:28:13.899380,3,in_sample,0.64,0.2114
2020-12-22 17:28:14.036383,3,in_sample,0.71,0.192
2020-12-22 17:28:14.167380,3,in_sample,0.7,0.1951
2020-12-22 17:28:14.291380,3,in_sample,0.61,0.2333
2020-12-22 17:28:14.439381,3,in_sample,0.74,0.1762
2020-12-22 17:28:14.582382,3,in_sample,0.72,0.183
2020-12-22 17:28:14.717383,3,in_sample,0.75,0.171
2020-12-22 17:28:14.845400,3,in_sample,0.73,0.1823
2020-12-22 17:28:14.978403,3,in_sample,0.71,0.1971
2020-12-22 17:28:15.115410,3,in_sample,0.71,0.183
2020-12-22 17:28:15.246410,3,in_sample,0.77,0.1725
2020-12-22 17:28:15.373408,3,in_sample,0.65,0.2137
2020-12-22 17:28:15.514412,3,in_sample,0.67,0.2015
2020-12-22 17:28:15.647409,3,in_sample,0.76,0.1726
2020-12-22 17:28:15.782409,3,in_sample,0.62,0.2192
2020-12-22 17:28:15.916411,3,in_sample,0.73,0.1761
2020-12-22 17:28:16.036410,3,in_sample,0.75,0.1816
2020-12-22 17:28:16.163428,3,in_sample,0.75,0.1784
2020-12-22 17:28:16.284428,3,in_sample,0.73,0.192
2020-12-22 17:28:16.413430,3,in_sample,0.67,0.2
2020-12-22 17:28:16.545427,3,in_sample,0.69,0.1873
2020-12-22 17:28:16.683429,3,in_sample,0.69,0.1934
2020-12-22 17:28:16.814430,3,in_sample,0.65,0.2317
2020-12-22 17:28:16.951428,3,in_sample,0.67,0.221
2020-12-22 17:28:17.081427,3,in_sample,0.7,0.1866
2020-12-22 17:28:17.206429,3,in_sample,0.76,0.1707
2020-12-22 17:28:17.342430,3,in_sample,0.68,0.2027
2020-12-22 17:28:17.484941,3,in_sample,0.68,0.2065
2020-12-22 17:28:17.614941,3,in_sample,0.7,0.1799
2020-12-22 17:28:17.740939,3,in_sample,0.8,0.1795
2020-12-22 17:28:17.864939,3,in_sample,0.69,0.2045
2020-12-22 17:28:17.991964,3,in_sample,0.69,0.1957
2020-12-22 17:28:18.116964,3,in_sample,0.74,0.1847
2020-12-22 17:28:18.247964,3,in_sample,0.72,0.1845
2020-12-22 17:28:18.388965,3,in_sample,0.74,0.1916
2020-12-22 17:28:18.524964,3,in_sample,0.65,0.2142
2020-12-22 17:28:18.665963,3,in_sample,0.74,0.1703
2020-12-22 17:28:18.806965,3,in_sample,0.68,0.1928
2020-12-22 17:28:18.953964,3,in_sample,0.77,0.1747
2020-12-22 17:28:19.095000,3,in_sample,0.77,0.1652
2020-12-22 17:28:19.236002,3,in_sample,0.77,0.177
2020-12-22 17:28:19.366003,3,in_sample,0.72,0.1744
2020-12-22 17:28:19.504000,3,in_sample,0.64,0.1988
2020-12-22 17:28:19.685002,3,in_sample,0.72,0.1903
2020-12-22 17:28:19.819001,3,in_sample,0.73,0.1832
2020-12-22 17:28:19.959000,3,in_sample,0.68,0.1998
2020-12-22 17:28:20.099001,3,in_sample,0.66,0.2018
