timestamp,epoch,in_sample,accuracy,loss
2020-12-22 17:28:20.261527,3,in_sample,0.7,0.1741
2020-12-22 17:28:20.402524,3,in_sample,0.83,0.1605
2020-12-22 17:28:20.526524,3,in_sample,0.71,0.1881
2020-12-22 17:28:20.664524,3,in_sample,0.66,0.2149
2020-12-22 17:28:20.801524,3,in_sample,0.67,0.197
2020-12-22 17:28:20.948525,3,in_sample,0.73,0.2006
2020-12-22 17:28:21.082526,3,in_sample,0.63,0.2095
2020-12-22 17:28:21.223524,3,in_sample,0.75,0.1882
2020-12-22 17:28:21.363524,3,in_sample,0.73,0.1866
2020-12-22 17:28:21.505525,3,in_sample,0.55,0.269
2020-12-22 17:28:21.641550,3,in_sample,0.69,0.2217
2020-12-22 17:28:21.769550,3,in_sample,0.72,0.2059
2020-12-22 17:28:21.907550,3,in_sample,0.73,0.1885
2020-12-22 17:28:22.038549,3,in_sample,0.64,0.2077
2020-12-22 17:28:22.176549,3,in_sample,0.69,0.1956
2020-12-22 17:28:22.306549,3,in_sample,0.7,0.1788
2020-12-22 17:28:22.444549,3,in_sample,0.76,0.1644
2020-12-22 17:28:22.585551,3,in_sample,0.74,0.193
2020-12-22 17:28:22.730549,3,in_sample,0.72,0.1725
2020-12-22 17:28:22.854549,3,in_sample,0.71,0.2035
2020-12-22 17:28:22.989550,3,in_sample,0.68,0.2008
2020-12-22 17:28:23.123578,3,in_sample,0.71,0.1861
2020-12-22 17:28:23.257549,3,in_sample,0.68,0.2016
2020-12-22 17:28:23.400549,3,in_sample,0.73,0.1874
2020-12-22 17:28:23.539549,3,in_sample,0.73,0.194
2020-12-22 17:28:23.669552,3,in_sample,0.65,0.2212
2020-12-22 17:28:23.798549,3,in_sample,0.79,0.164
2020-12-22 17:28:23.926549,3,in_sample,0.65,0.2141
2020-12-22 17:28:24.066551,3,in_sample,0.76,0.1761
2020-12-22 17:28:24.205552,3,in_sample,0.65,0.2238
2020-12-22 17:28:24.338597,3,in_sample,0.66,0.2366
2020-12-22 17:28:24.460597,3,in_sample,0.69,0.1872
2020-12-22 17:28:24.590600,3,in_sample,0.67,0.2017
2020-12-22 17:28:24.732113,3,in_sample,0.71,0.1942
2020-12-22 17:28:24.872112,3,in_sample,0.74,0.1886
2020-12-22 17:28:25.014112,3,in_sample,0.72,0.1756
2020-12-22 17:28:25.146114,3,in_sample,0.74,0.1848
2020-12-22 17:28:25.281126,3,in_sample,0.66,0.2303
2020-12-22 17:28:25.425230,3,in_sample,0.63,0.2252
2020-12-22 17:28:25.561228,3,in_sample,0.7,0.1791
2020-12-22 17:28:25.690739,3,in_sample,0.79,0.1588
2020-12-22 17:28:25.825740,3,in_sample,0.7,0.1989
2020-12-22 17:28:25.952740,3,in_sample,0.69,0.1949
2020-12-22 17:28:26.066740,3,in_sample,0.73,0.1989
2020-12-22 17:28:26.201740,3,in_sample,0.64,0.2118
2020-12-22 17:28:26.334739,3,in_sample,0.68,0.2053
2020-12-22 17:28:26.476772,3,in_sample,0.75,0.1749
2020-12-22 17:28:26.616775,3,in_sample,0.68,0.179
2020-12-22 17:28:26.752773,3,in_sample,0.64,0.2182
2020-12-22 17:28:26.885774,3,in_sample,0.77,0.1562
2020-12-22 17:28:27.028287,3,in_sample,0.79,0.1693
2020-12-22 17:28:27.168287,3,in_sample,0.61,0.2381
2020-12-22 17:28:27.299287,3,in_sample,0.68,0.2042
2020-12-22 17:28:27.436288,3,in_sample,0.7,0.1808
2020-12-22 17:28:27.572287,3,in_sample,0.79,0.1801
2020-12-22 17:28:27.719288,3,in_sample,0.67,0.2058
2020-12-22 17:28:27.853289,3,in_sample,0.6,0.2204
2020-12-22 17:28:27.979289,3,in_sample,0.78,0.167
2020-12-22 17:28:28.106288,3,in_sample,0.62,0.2386
2020-12-22 17:28:28.248330,3,in_sample,0.69,0.1813
2020-12-22 17:28:28.385349,3,in_sample,0.76,0.1755
2020-12-22 17:28:28.518349,3,in_sample,0.67,0.2205
2020-12-22 17:28:28.651350,3,in_sample,0.65,0.2197
2020-12-22 17:28:28.779348,3,in_sample,0.66,0.2215
2020-12-22 17:28:28.920376,3,in_sample,0.71,0.1803
2020-12-22 17:28:29.066349,3,in_sample,0.73,0.1808
2020-12-22 17:28:29.194349,3,in_sample,0.74,0.1896
2020-12-22 17:28:29.323349,3,in_sample,0.71,0.1897
2020-12-22 17:28:29.468348,3,in_sample,0.7,0.1955
2020-12-22 17:28:29.598863,3,in_sample,0.82,0.1606
2020-12-22 17:28:29.737863,3,in_sample,0.76,0.1745
2020-12-22 17:28:29.868863,3,in_sample,0.64,0.2077
2020-12-22 17:28:29.992862,3,in_sample,0.73,0.1826
2020-12-22 17:28:30.130897,3,in_sample,0.71,0.1902
2020-12-22 17:28:30.258865,3,in_sample,0.64,0.2134
2020-12-22 17:28:30.398888,3,in_sample,0.68,0.2206
2020-12-22 17:28:30.534887,3,in_sample,0.67,0.2133
2020-12-22 17:28:30.670887,3,in_sample,0.77,0.1865
2020-12-22 17:28:30.810887,3,in_sample,0.76,0.1604
2020-12-22 17:28:30.951813,3,in_sample,0.64,0.205
2020-12-22 17:28:31.094813,3,in_sample,0.69,0.199
2020-12-22 17:28:31.233849,3,in_sample,0.73,0.1897
2020-12-22 17:28:31.373848,3,in_sample,0.73,0.1807
2020-12-22 17:28:31.509846,3,in_sample,0.78,0.1797
2020-12-22 17:28:31.652847,3,in_sample,0.7,0.1838
2020-12-22 17:28:31.783847,3,in_sample,0.65,0.2109
2020-12-22 17:28:31.913847,3,in_sample,0.66,0.2224
2020-12-22 17:28:32.034848,3,in_sample,0.71,0.1903
2020-12-22 17:28:32.154848,3,in_sample,0.72,0.1967
2020-12-22 17:28:32.272879,3,in_sample,0.69,0.1945
2020-12-22 17:28:32.412849,3,in_sample,0.72,0.1873
2020-12-22 17:28:32.538846,3,in_sample,0.69,0.1992
2020-12-22 17:28:32.672846,3,in_sample,0.7,0.2029
2020-12-22 17:28:32.799846,3,in_sample,0.62,0.2565
2020-12-22 17:28:32.936849,3,in_sample,0.72,0.183
2020-12-22 17:28:33.084846,3,in_sample,0.72,0.1805
2020-12-22 17:28:33.218376,3,in_sample,0.7,0.2032
2020-12-22 17:28:33.361404,3,in_sample,0.62,0.2334
2020-12-22 17:28:33.503374,3,in_sample,0.73,0.1774
2020-12-22 17:28:33.643445,3,in_sample,0.69,0.2052
2020-12-22 17:28:33.786444,3,in_sample,0.76,0.162
2020-12-22 17:28:33.927509,3,in_sample,0.75,0.1893
2020-12-22 17:28:34.072482,3,in_sample,0.76,0.1717
2020-12-22 17:28:34.215481,3,in_sample,0.71,0.1907
2020-12-22 17:28:34.354509,3,in_sample,0.75,0.1728
2020-12-22 17:28:34.473510,3,in_sample,0.65,0.2108
2020-12-22 17:28:34.595653,3,in_sample,0.75,0.1705
2020-12-22 17:28:34.732653,3,in_sample,0.71,0.1751
2020-12-22 17:28:34.874656,3,in_sample,0.72,0.186
2020-12-22 17:28:35.009656,3,in_sample,0.78,0.1657
2020-12-22 17:28:35.148520,3,in_sample,0.71,0.198
2020-12-22 17:28:35.277034,3,in_sample,0.68,0.2
2020-12-22 17:28:35.393078,3,in_sample,0.71,0.1805
2020-12-22 17:28:35.523079,3,in_sample,0.68,0.1968
2020-12-22 17:28:35.652079,3,in_sample,0.68,0.1855
2020-12-22 17:28:35.791078,3,in_sample,0.71,0.1813
2020-12-22 17:28:35.928079,3,in_sample,0.62,0.2176
2020-12-22 17:28:36.070081,3,in_sample,0.71,0.2181
2020-12-22 17:28:36.213089,3,in_sample,0.72,0.1918
2020-12-22 17:28:36.362598,3,in_sample,0.83,0.1462
2020-12-22 17:28:36.503598,3,in_sample,0.77,0.1762
2020-12-22 17:28:36.645627,3,in_sample,0.68,0.2082
2020-12-22 17:28:36.775627,3,in_sample,0.64,0.2197
2020-12-22 17:28:36.897629,3,in_sample,0.71,0.2137
2020-12-22 17:28:37.033628,3,in_sample,0.72,0.1676
2020-12-22 17:28:37.175626,3,in_sample,0.69,0.2159
2020-12-22 17:28:37.314626,3,in_sample,0.65,0.2033
2020-12-22 17:28:37.451629,3,in_sample,0.76,0.1677
2020-12-22 17:28:37.585656,3,in_sample,0.74,0.188
2020-12-22 17:28:37.719654,3,in_sample,0.73,0.1975
2020-12-22 17:28:37.859628,3,in_sample,0.72,0.2067
2020-12-22 17:28:37.993629,3,in_sample,0.81,0.1601
2020-12-22 17:28:38.123627,3,in_sample,0.74,0.1781
2020-12-22 17:28:38.237629,3,in_sample,0.62,0.2216
2020-12-22 17:28:38.377626,3,in_sample,0.72,0.2117
2020-12-22 17:28:38.507628,3,in_sample,0.71,0.189
2020-12-22 17:28:38.647626,3,in_sample,0.73,0.1804
2020-12-22 17:28:38.766628,3,in_sample,0.66,0.191
2020-12-22 17:28:38.883627,3,in_sample,0.74,0.1947
2020-12-22 17:28:39.018627,3,in_sample,0.76,0.1731
2020-12-22 17:28:39.162628,3,in_sample,0.66,0.1981
2020-12-22 17:28:39.292137,3,in_sample,0.76,0.1612
2020-12-22 17:28:39.439138,3,in_sample,0.66,0.2249
2020-12-22 17:28:39.580136,3,in_sample,0.78,0.1498
2020-12-22 17:28:39.711138,3,in_sample,0.77,0.1686
2020-12-22 17:28:39.840137,3,in_sample,0.81,0.1509
2020-12-22 17:28:39.988652,3,in_sample,0.72,0.1847
2020-12-22 17:28:40.127650,3,in_sample,0.75,0.1769
2020-12-22 17:28:40.268650,3,in_sample,0.77,0.1547
2020-12-22 17:28:40.405651,3,in_sample,0.75,0.1829
2020-12-22 17:28:40.457649,3,in_sample,0.81,0.1419
2020-12-22 17:28:43.668715,4,in_sample,0.76,0.1834
2020-12-22 17:28:43.794716,4,in_sample,0.59,0.2532
2020-12-22 17:28:43.920714,4,in_sample,0.67,0.211
2020-12-22 17:28:44.066715,4,in_sample,0.68,0.2175
2020-12-22 17:28:44.204714,4,in_sample,0.81,0.1393
2020-12-22 17:28:44.342716,4,in_sample,0.68,0.201
2020-12-22 17:28:44.475715,4,in_sample,0.71,0.1848
2020-12-22 17:28:44.608714,4,in_sample,0.75,0.181
2020-12-22 17:28:44.731254,4,in_sample,0.73,0.1777
2020-12-22 17:28:44.865252,4,in_sample,0.77,0.1731
2020-12-22 17:28:45.003278,4,in_sample,0.73,0.1854
2020-12-22 17:28:45.124251,4,in_sample,0.73,0.187
2020-12-22 17:28:45.256253,4,in_sample,0.79,0.1703
2020-12-22 17:28:45.393386,4,in_sample,0.74,0.1678
2020-12-22 17:28:45.511387,4,in_sample,0.72,0.1819
2020-12-22 17:28:45.640385,4,in_sample,0.63,0.2006
2020-12-22 17:28:45.773385,4,in_sample,0.72,0.1969
2020-12-22 17:28:45.910417,4,in_sample,0.8,0.1507
2020-12-22 17:28:46.056388,4,in_sample,0.65,0.2107
2020-12-22 17:28:46.197896,4,in_sample,0.78,0.1766
2020-12-22 17:28:46.344896,4,in_sample,0.69,0.1963
2020-12-22 17:28:46.482896,4,in_sample,0.65,0.2277
2020-12-22 17:28:46.613914,4,in_sample,0.7,0.1967
2020-12-22 17:28:46.731913,4,in_sample,0.69,0.1992
2020-12-22 17:28:46.868914,4,in_sample,0.64,0.2585
2020-12-22 17:28:47.003913,4,in_sample,0.77,0.1811
2020-12-22 17:28:47.119914,4,in_sample,0.74,0.1745
2020-12-22 17:28:47.251941,4,in_sample,0.68,0.2114
2020-12-22 17:28:47.387914,4,in_sample,0.78,0.1783
2020-12-22 17:28:47.528951,4,in_sample,0.74,0.1744
2020-12-22 17:28:47.664949,4,in_sample,0.57,0.233
2020-12-22 17:28:47.799950,4,in_sample,0.78,0.1673
2020-12-22 17:28:47.921953,4,in_sample,0.77,0.1618
2020-12-22 17:28:48.048976,4,in_sample,0.79,0.1586
2020-12-22 17:28:48.182951,4,in_sample,0.73,0.1779
2020-12-22 17:28:48.319953,4,in_sample,0.71,0.189
2020-12-22 17:28:48.454950,4,in_sample,0.77,0.1735
2020-12-22 17:28:48.598527,4,in_sample,0.77,0.1683
2020-12-22 17:28:48.723528,4,in_sample,0.72,0.1956
2020-12-22 17:28:48.860560,4,in_sample,0.7,0.1924
2020-12-22 17:28:48.998558,4,in_sample,0.77,0.1634
2020-12-22 17:28:49.126066,4,in_sample,0.68,0.2013
2020-12-22 17:28:49.261083,4,in_sample,0.72,0.1637
2020-12-22 17:28:49.416067,4,in_sample,0.75,0.1748
2020-12-22 17:28:49.552067,4,in_sample,0.75,0.1753
2020-12-22 17:28:49.669070,4,in_sample,0.75,0.1767
2020-12-22 17:28:49.796580,4,in_sample,0.71,0.1894
2020-12-22 17:28:49.916584,4,in_sample,0.7,0.1778
2020-12-22 17:28:50.036581,4,in_sample,0.69,0.1902
2020-12-22 17:28:50.168580,4,in_sample,0.67,0.2229
2020-12-22 17:28:50.295604,4,in_sample,0.65,0.211
2020-12-22 17:28:50.431112,4,in_sample,0.76,0.1654
2020-12-22 17:28:50.559111,4,in_sample,0.78,0.1591
2020-12-22 17:28:50.688113,4,in_sample,0.67,0.2029
2020-12-22 17:28:50.823112,4,in_sample,0.73,0.2007
2020-12-22 17:28:50.932112,4,in_sample,0.72,0.1784
2020-12-22 17:28:51.054111,4,in_sample,0.82,0.1618
2020-12-22 17:28:51.196113,4,in_sample,0.72,0.1982
2020-12-22 17:28:51.329995,4,in_sample,0.73,0.1861
2020-12-22 17:28:51.474995,4,in_sample,0.76,0.1686
2020-12-22 17:28:51.602009,4,in_sample,0.74,0.1771
2020-12-22 17:28:51.726007,4,in_sample,0.74,0.1763
2020-12-22 17:28:51.855006,4,in_sample,0.64,0.2097
2020-12-22 17:28:51.987006,4,in_sample,0.8,0.159
2020-12-22 17:28:52.114007,4,in_sample,0.73,0.1734
2020-12-22 17:28:52.247007,4,in_sample,0.76,0.1631
2020-12-22 17:28:52.381007,4,in_sample,0.78,0.1516
2020-12-22 17:28:52.513008,4,in_sample,0.8,0.169
2020-12-22 17:28:52.652010,4,in_sample,0.77,0.1573
2020-12-22 17:28:52.787021,4,in_sample,0.64,0.1974
2020-12-22 17:28:52.925043,4,in_sample,0.7,0.1871
2020-12-22 17:28:53.054042,4,in_sample,0.74,0.1714
2020-12-22 17:28:53.192042,4,in_sample,0.71,0.1931
2020-12-22 17:28:53.338043,4,in_sample,0.74,0.1696
2020-12-22 17:28:53.453043,4,in_sample,0.74,0.1644
2020-12-22 17:28:53.587044,4,in_sample,0.82,0.1474
2020-12-22 17:28:53.721043,4,in_sample,0.73,0.1751
2020-12-22 17:28:53.857043,4,in_sample,0.68,0.2005
2020-12-22 17:28:53.996042,4,in_sample,0.7,0.1911
2020-12-22 17:28:54.133043,4,in_sample,0.72,0.1852
2020-12-22 17:28:54.265042,4,in_sample,0.65,0.1987
2020-12-22 17:28:54.405044,4,in_sample,0.78,0.1721
2020-12-22 17:28:54.531091,4,in_sample,0.78,0.1756
2020-12-22 17:28:54.658064,4,in_sample,0.59,0.2666
2020-12-22 17:28:54.791065,4,in_sample,0.67,0.2256
2020-12-22 17:28:54.907064,4,in_sample,0.71,0.2088
2020-12-22 17:28:55.031078,4,in_sample,0.72,0.1858
2020-12-22 17:28:55.147079,4,in_sample,0.72,0.1857
2020-12-22 17:28:55.266079,4,in_sample,0.74,0.1855
2020-12-22 17:28:55.412080,4,in_sample,0.73,0.181
2020-12-22 17:28:55.526081,4,in_sample,0.76,0.1673
2020-12-22 17:28:55.668110,4,in_sample,0.72,0.1924
2020-12-22 17:28:55.800079,4,in_sample,0.75,0.1568
2020-12-22 17:28:55.932078,4,in_sample,0.7,0.1911
2020-12-22 17:28:56.078080,4,in_sample,0.67,0.1919
2020-12-22 17:28:56.218080,4,in_sample,0.71,0.1945
2020-12-22 17:28:56.351078,4,in_sample,0.69,0.2015
2020-12-22 17:28:56.490080,4,in_sample,0.71,0.195
2020-12-22 17:28:56.623078,4,in_sample,0.74,0.1871
2020-12-22 17:28:56.759080,4,in_sample,0.68,0.2052
2020-12-22 17:28:56.896079,4,in_sample,0.79,0.1532
2020-12-22 17:28:57.039098,4,in_sample,0.65,0.2133
2020-12-22 17:28:57.157099,4,in_sample,0.76,0.1707
2020-12-22 17:28:57.284099,4,in_sample,0.64,0.2197
2020-12-22 17:28:57.415100,4,in_sample,0.65,0.2395
2020-12-22 17:28:57.544098,4,in_sample,0.7,0.1912
2020-12-22 17:28:57.677100,4,in_sample,0.69,0.2006
2020-12-22 17:28:57.816098,4,in_sample,0.72,0.1922
2020-12-22 17:28:57.957099,4,in_sample,0.73,0.1743
2020-12-22 17:28:58.072098,4,in_sample,0.71,0.1745
2020-12-22 17:28:58.205098,4,in_sample,0.75,0.1821
2020-12-22 17:28:58.339099,4,in_sample,0.68,0.2173
2020-12-22 17:28:58.472100,4,in_sample,0.61,0.2292
2020-12-22 17:28:58.594101,4,in_sample,0.72,0.1707
2020-12-22 17:28:58.709099,4,in_sample,0.82,0.1585
2020-12-22 17:28:58.840098,4,in_sample,0.68,0.1932
2020-12-22 17:28:58.983101,4,in_sample,0.67,0.1885
2020-12-22 17:28:59.122099,4,in_sample,0.77,0.186
2020-12-22 17:28:59.264100,4,in_sample,0.71,0.1807
2020-12-22 17:28:59.408098,4,in_sample,0.78,0.1738
2020-12-22 17:28:59.528098,4,in_sample,0.72,0.1723
2020-12-22 17:28:59.658098,4,in_sample,0.76,0.1617
2020-12-22 17:28:59.795097,4,in_sample,0.69,0.2036
2020-12-22 17:28:59.919100,4,in_sample,0.81,0.1448
2020-12-22 17:29:00.039097,4,in_sample,0.77,0.1546
2020-12-22 17:29:00.173098,4,in_sample,0.63,0.2398
2020-12-22 17:29:00.293098,4,in_sample,0.7,0.1988
2020-12-22 17:29:00.427097,4,in_sample,0.71,0.1733
2020-12-22 17:29:00.549097,4,in_sample,0.76,0.1819
2020-12-22 17:29:00.683099,4,in_sample,0.73,0.184
2020-12-22 17:29:00.814098,4,in_sample,0.63,0.2293
2020-12-22 17:29:00.947099,4,in_sample,0.78,0.1515
2020-12-22 17:29:01.091100,4,in_sample,0.59,0.2432
2020-12-22 17:29:01.228611,4,in_sample,0.7,0.1794
2020-12-22 17:29:01.373611,4,in_sample,0.75,0.1687
2020-12-22 17:29:01.506610,4,in_sample,0.66,0.2199
2020-12-22 17:29:01.651612,4,in_sample,0.7,0.2119
2020-12-22 17:29:01.796612,4,in_sample,0.65,0.2116
2020-12-22 17:29:01.937612,4,in_sample,0.73,0.177
2020-12-22 17:29:02.074612,4,in_sample,0.74,0.1827
2020-12-22 17:29:02.218611,4,in_sample,0.69,0.196
2020-12-22 17:29:02.348639,4,in_sample,0.71,0.1793
2020-12-22 17:29:02.475638,4,in_sample,0.72,0.1803
2020-12-22 17:29:02.592637,4,in_sample,0.76,0.1523
2020-12-22 17:29:02.721640,4,in_sample,0.78,0.1669
2020-12-22 17:29:02.855638,4,in_sample,0.63,0.2119
2020-12-22 17:29:02.997637,4,in_sample,0.73,0.1788
2020-12-22 17:29:03.130638,4,in_sample,0.75,0.1805
2020-12-22 17:29:03.260637,4,in_sample,0.71,0.1984
2020-12-22 17:29:03.403639,4,in_sample,0.71,0.2057
2020-12-22 17:29:03.545639,4,in_sample,0.7,0.1959
2020-12-22 17:29:03.696637,4,in_sample,0.79,0.178
2020-12-22 17:29:03.851148,4,in_sample,0.78,0.1475
2020-12-22 17:29:03.998148,4,in_sample,0.67,0.1962
2020-12-22 17:29:04.146147,4,in_sample,0.72,0.1916
2020-12-22 17:29:04.287148,4,in_sample,0.67,0.1983
2020-12-22 17:29:04.435150,4,in_sample,0.74,0.1876
2020-12-22 17:29:04.578147,4,in_sample,0.81,0.1704
2020-12-22 17:29:04.716147,4,in_sample,0.73,0.1707
2020-12-22 17:29:04.859149,4,in_sample,0.66,0.2058
2020-12-22 17:29:05.004175,4,in_sample,0.66,0.2052
2020-12-22 17:29:05.143148,4,in_sample,0.72,0.1876
2020-12-22 17:29:05.287148,4,in_sample,0.72,0.1879
2020-12-22 17:29:05.426691,4,in_sample,0.67,0.1954
2020-12-22 17:29:05.567702,4,in_sample,0.71,0.1771
2020-12-22 17:29:05.701729,4,in_sample,0.66,0.1953
2020-12-22 17:29:05.841725,4,in_sample,0.76,0.1995
2020-12-22 17:29:05.986724,4,in_sample,0.63,0.2509
2020-12-22 17:29:06.160724,4,in_sample,0.74,0.1766
2020-12-22 17:29:06.312726,4,in_sample,0.76,0.1681
2020-12-22 17:29:06.467726,4,in_sample,0.71,0.1975
2020-12-22 17:29:06.618723,4,in_sample,0.65,0.2259
2020-12-22 17:29:06.766724,4,in_sample,0.75,0.17
2020-12-22 17:29:06.913726,4,in_sample,0.7,0.1896
2020-12-22 17:29:07.065724,4,in_sample,0.81,0.1494
2020-12-22 17:29:07.218726,4,in_sample,0.73,0.1815
2020-12-22 17:29:07.375725,4,in_sample,0.76,0.1649
2020-12-22 17:29:07.543725,4,in_sample,0.73,0.1847
2020-12-22 17:29:07.688724,4,in_sample,0.74,0.1732
2020-12-22 17:29:07.825726,4,in_sample,0.64,0.2077
2020-12-22 17:29:07.964724,4,in_sample,0.8,0.148
2020-12-22 17:29:08.105723,4,in_sample,0.74,0.17
2020-12-22 17:29:08.252724,4,in_sample,0.72,0.1689
2020-12-22 17:29:08.397727,4,in_sample,0.81,0.1572
2020-12-22 17:29:08.531725,4,in_sample,0.78,0.1738
2020-12-22 17:29:08.674279,4,in_sample,0.71,0.1886
2020-12-22 17:29:08.818278,4,in_sample,0.74,0.1691
2020-12-22 17:29:08.949278,4,in_sample,0.68,0.1871
2020-12-22 17:29:09.086278,4,in_sample,0.74,0.1681
2020-12-22 17:29:09.229278,4,in_sample,0.75,0.1694
2020-12-22 17:29:09.371278,4,in_sample,0.68,0.2034
2020-12-22 17:29:09.506280,4,in_sample,0.74,0.2044
2020-12-22 17:29:09.652280,4,in_sample,0.75,0.184
2020-12-22 17:29:09.794298,4,in_sample,0.82,0.1399
2020-12-22 17:29:09.933300,4,in_sample,0.78,0.1663
2020-12-22 17:29:10.077296,4,in_sample,0.72,0.1941
2020-12-22 17:29:10.206812,4,in_sample,0.67,0.2088
2020-12-22 17:29:10.351348,4,in_sample,0.74,0.1971
2020-12-22 17:29:10.491347,4,in_sample,0.75,0.1583
2020-12-22 17:29:10.624349,4,in_sample,0.72,0.2105
2020-12-22 17:29:10.753348,4,in_sample,0.66,0.1985
2020-12-22 17:29:10.868348,4,in_sample,0.75,0.1565
2020-12-22 17:29:10.999349,4,in_sample,0.74,0.1817
2020-12-22 17:29:11.134348,4,in_sample,0.75,0.1888
2020-12-22 17:29:11.278373,4,in_sample,0.67,0.2028
2020-12-22 17:29:11.416373,4,in_sample,0.8,0.1654
2020-12-22 17:29:11.555373,4,in_sample,0.72,0.1704
2020-12-22 17:29:11.699885,4,in_sample,0.7,0.2013
2020-12-22 17:29:11.843884,4,in_sample,0.65,0.209
2020-12-22 17:29:11.983883,4,in_sample,0.76,0.1832
2020-12-22 17:29:12.119886,4,in_sample,0.75,0.1633
2020-12-22 17:29:12.253883,4,in_sample,0.74,0.1687
2020-12-22 17:29:12.401884,4,in_sample,0.76,0.1883
2020-12-22 17:29:12.559886,4,in_sample,0.73,0.1681
2020-12-22 17:29:12.712885,4,in_sample,0.68,0.1871
2020-12-22 17:29:12.861884,4,in_sample,0.79,0.144
2020-12-22 17:29:13.011883,4,in_sample,0.7,0.209
2020-12-22 17:29:13.152886,4,in_sample,0.83,0.1381
2020-12-22 17:29:13.289887,4,in_sample,0.8,0.151
2020-12-22 17:29:13.429884,4,in_sample,0.81,0.1416
2020-12-22 17:29:13.557884,4,in_sample,0.72,0.1767
2020-12-22 17:29:13.689484,4,in_sample,0.77,0.1671
2020-12-22 17:29:13.821483,4,in_sample,0.81,0.1375
2020-12-22 17:29:13.969014,4,in_sample,0.73,0.1756
2020-12-22 17:29:14.021014,4,in_sample,0.86,0.1189
